groupId,groupName,groupAbbreviation,groupIsSupplemental,groupPublishedOn,groupModifiedOn,productId,productName,cleanName,imageUrl,categoryId,productUrl,productModifiedOn,imageCount,isPresale,releasedOn,subTypeName,lowPrice,midPrice,highPrice,marketPrice,directLowPrice
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683652,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/683652_200w.jpg,85,https://www.tcgplayer.com/product/683652/pokemon-japan-m4-ninja-spinner-weedle,2026-03-13T12:52:29.77,1,False,,Normal,0.05,0.2,2.0,0.16,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683653,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/683653_200w.jpg,85,https://www.tcgplayer.com/product/683653/pokemon-japan-m4-ninja-spinner-kakuna,2026-03-13T12:52:29.8,1,False,,Normal,0.02,0.23,2.3,0.17,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683654,Beedrill ex - 003/083,Beedrill ex 003 083,https://tcgplayer-cdn.tcgplayer.com/product/683654_200w.jpg,85,https://www.tcgplayer.com/product/683654/pokemon-japan-m4-ninja-spinner-beedrill-ex-003-083,2026-03-13T12:52:29.85,1,False,,Holofoil,0.2,0.39,1.69,0.31,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683655,Carnivine,Carnivine,https://tcgplayer-cdn.tcgplayer.com/product/683655_200w.jpg,85,https://www.tcgplayer.com/product/683655/pokemon-japan-m4-ninja-spinner-carnivine,2026-03-13T12:52:29.913,1,False,,Normal,0.06,0.16,2.0,0.14,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683656,Chespin - 005/083,Chespin 005 083,https://tcgplayer-cdn.tcgplayer.com/product/683656_200w.jpg,85,https://www.tcgplayer.com/product/683656/pokemon-japan-m4-ninja-spinner-chespin-005-083,2026-03-13T12:52:29.943,1,False,,Normal,0.03,0.19,2.0,0.14,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683657,Quilladin,Quilladin,https://tcgplayer-cdn.tcgplayer.com/product/683657_200w.jpg,85,https://www.tcgplayer.com/product/683657/pokemon-japan-m4-ninja-spinner-quilladin,2026-03-13T12:52:29.99,1,False,,Normal,0.05,0.21,2.23,0.16,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683658,Chesnaught,Chesnaught,https://tcgplayer-cdn.tcgplayer.com/product/683658_200w.jpg,85,https://www.tcgplayer.com/product/683658/pokemon-japan-m4-ninja-spinner-chesnaught,2026-03-13T12:52:30.037,1,False,,Holofoil,0.12,0.49,4.44,0.38,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683659,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/683659_200w.jpg,85,https://www.tcgplayer.com/product/683659/pokemon-japan-m4-ninja-spinner-vulpix,2026-03-13T12:52:30.083,1,False,,Normal,0.01,0.21,2.2,0.2,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683660,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/683660_200w.jpg,85,https://www.tcgplayer.com/product/683660/pokemon-japan-m4-ninja-spinner-ninetales,2026-03-13T12:52:30.12,1,False,,Normal,0.1,0.27,2.7,0.26,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683661,Ho-Oh,Ho Oh,https://tcgplayer-cdn.tcgplayer.com/product/683661_200w.jpg,85,https://www.tcgplayer.com/product/683661/pokemon-japan-m4-ninja-spinner-ho-oh,2026-03-13T12:52:30.167,1,False,,Normal,0.03,0.25,2.5,0.24,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683662,Fennekin - 011/083,Fennekin 011 083,https://tcgplayer-cdn.tcgplayer.com/product/683662_200w.jpg,85,https://www.tcgplayer.com/product/683662/pokemon-japan-m4-ninja-spinner-fennekin-011-083,2026-03-13T12:52:30.213,1,False,,Normal,0.1,0.2,2.0,0.2,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683663,Braixen,Braixen,https://tcgplayer-cdn.tcgplayer.com/product/683663_200w.jpg,85,https://www.tcgplayer.com/product/683663/pokemon-japan-m4-ninja-spinner-braixen,2026-03-13T12:52:30.26,1,False,,Normal,0.05,0.21,2.1,0.18,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683664,Delphox,Delphox,https://tcgplayer-cdn.tcgplayer.com/product/683664_200w.jpg,85,https://www.tcgplayer.com/product/683664/pokemon-japan-m4-ninja-spinner-delphox,2026-03-13T12:52:30.31,1,False,,Holofoil,0.01,0.31,2.73,0.26,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683665,Litleo,Litleo,https://tcgplayer-cdn.tcgplayer.com/product/683665_200w.jpg,85,https://www.tcgplayer.com/product/683665/pokemon-japan-m4-ninja-spinner-litleo,2026-03-13T12:52:30.357,1,False,,Normal,0.03,0.26,2.8,0.22,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683666,Mega Pyroar ex - 015/083,Mega Pyroar ex 015 083,https://tcgplayer-cdn.tcgplayer.com/product/683666_200w.jpg,85,https://www.tcgplayer.com/product/683666/pokemon-japan-m4-ninja-spinner-mega-pyroar-ex-015-083,2026-03-13T12:52:30.41,1,False,,Holofoil,0.15,0.58,2.5,0.53,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683667,Remoraid,Remoraid,https://tcgplayer-cdn.tcgplayer.com/product/683667_200w.jpg,85,https://www.tcgplayer.com/product/683667/pokemon-japan-m4-ninja-spinner-remoraid,2026-03-13T12:52:30.457,1,False,,Normal,0.01,0.25,3.3,0.17,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683668,Octillery,Octillery,https://tcgplayer-cdn.tcgplayer.com/product/683668_200w.jpg,85,https://www.tcgplayer.com/product/683668/pokemon-japan-m4-ninja-spinner-octillery,2026-03-13T12:52:30.52,1,False,,Normal,0.04,0.2,2.0,0.16,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683669,Delibird,Delibird,https://tcgplayer-cdn.tcgplayer.com/product/683669_200w.jpg,85,https://www.tcgplayer.com/product/683669/pokemon-japan-m4-ninja-spinner-delibird,2026-03-13T12:52:30.58,1,False,,Normal,0.1,0.2,2.23,0.17,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683670,Keldeo,Keldeo,https://tcgplayer-cdn.tcgplayer.com/product/683670_200w.jpg,85,https://www.tcgplayer.com/product/683670/pokemon-japan-m4-ninja-spinner-keldeo,2026-03-13T12:52:30.643,1,False,,Normal,0.03,0.22,2.2,0.2,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683671,Froakie - 020/083,Froakie 020 083,https://tcgplayer-cdn.tcgplayer.com/product/683671_200w.jpg,85,https://www.tcgplayer.com/product/683671/pokemon-japan-m4-ninja-spinner-froakie-020-083,2026-03-13T12:52:30.707,1,False,,Normal,0.01,0.2,2.23,0.18,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683672,Frogadier - 021/083,Frogadier 021 083,https://tcgplayer-cdn.tcgplayer.com/product/683672_200w.jpg,85,https://www.tcgplayer.com/product/683672/pokemon-japan-m4-ninja-spinner-frogadier-021-083,2026-03-13T12:52:30.787,1,False,,Normal,0.01,0.21,2.1,0.19,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683673,Mega Greninja ex - 022/083,Mega Greninja ex 022 083,https://tcgplayer-cdn.tcgplayer.com/product/683673_200w.jpg,85,https://www.tcgplayer.com/product/683673/pokemon-japan-m4-ninja-spinner-mega-greninja-ex-022-083,2026-03-13T12:52:30.85,1,False,,Holofoil,0.96,1.89,5.99,1.42,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683674,Bergmite,Bergmite,https://tcgplayer-cdn.tcgplayer.com/product/683674_200w.jpg,85,https://www.tcgplayer.com/product/683674/pokemon-japan-m4-ninja-spinner-bergmite,2026-03-13T12:52:30.903,1,False,,Normal,0.03,0.25,2.9,0.25,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683675,Avalugg,Avalugg,https://tcgplayer-cdn.tcgplayer.com/product/683675_200w.jpg,85,https://www.tcgplayer.com/product/683675/pokemon-japan-m4-ninja-spinner-avalugg,2026-03-13T12:52:30.967,1,False,,Normal,0.02,0.2,2.0,0.15,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683676,Wimpod,Wimpod,https://tcgplayer-cdn.tcgplayer.com/product/683676_200w.jpg,85,https://www.tcgplayer.com/product/683676/pokemon-japan-m4-ninja-spinner-wimpod,2026-03-13T12:52:31.03,1,False,,Normal,0.01,0.34,3.8,0.3,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683677,Golisopod,Golisopod,https://tcgplayer-cdn.tcgplayer.com/product/683677_200w.jpg,85,https://www.tcgplayer.com/product/683677/pokemon-japan-m4-ninja-spinner-golisopod,2026-03-13T12:52:31.107,1,False,,Normal,0.05,0.27,2.9,0.27,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683678,Mareep,Mareep,https://tcgplayer-cdn.tcgplayer.com/product/683678_200w.jpg,85,https://www.tcgplayer.com/product/683678/pokemon-japan-m4-ninja-spinner-mareep,2026-03-13T12:52:31.17,1,False,,Normal,0.01,0.2,2.48,0.16,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683679,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/683679_200w.jpg,85,https://www.tcgplayer.com/product/683679/pokemon-japan-m4-ninja-spinner-flaaffy,2026-03-13T12:52:31.247,1,False,,Normal,0.05,0.24,2.4,0.18,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683680,Ampharos - 029/083,Ampharos 029 083,https://tcgplayer-cdn.tcgplayer.com/product/683680_200w.jpg,85,https://www.tcgplayer.com/product/683680/pokemon-japan-m4-ninja-spinner-ampharos-029-083,2026-03-13T12:52:31.337,1,False,,Holofoil,0.2,0.58,2.05,0.49,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683681,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/683681_200w.jpg,85,https://www.tcgplayer.com/product/683681/pokemon-japan-m4-ninja-spinner-emolga,2026-03-13T12:52:31.4,1,False,,Normal,0.02,0.32,3.3,0.33,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683682,Deoxys - 031/083,Deoxys 031 083,https://tcgplayer-cdn.tcgplayer.com/product/683682_200w.jpg,85,https://www.tcgplayer.com/product/683682/pokemon-japan-m4-ninja-spinner-deoxys-031-083,2026-03-13T12:52:31.463,1,False,,Normal,0.03,0.28,2.48,0.26,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683683,Deoxys - 032/083,Deoxys 032 083,https://tcgplayer-cdn.tcgplayer.com/product/683683_200w.jpg,85,https://www.tcgplayer.com/product/683683/pokemon-japan-m4-ninja-spinner-deoxys-032-083,2026-03-13T12:52:31.527,1,False,,Normal,0.01,0.26,2.48,0.23,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683684,Deoxys - 033/083,Deoxys 033 083,https://tcgplayer-cdn.tcgplayer.com/product/683684_200w.jpg,85,https://www.tcgplayer.com/product/683684/pokemon-japan-m4-ninja-spinner-deoxys-033-083,2026-03-13T12:52:31.603,1,False,,Normal,0.03,0.29,2.8,0.25,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683685,Deoxys - 034/083,Deoxys 034 083,https://tcgplayer-cdn.tcgplayer.com/product/683685_200w.jpg,85,https://www.tcgplayer.com/product/683685/pokemon-japan-m4-ninja-spinner-deoxys-034-083,2026-03-13T12:52:31.667,1,False,,Normal,0.1,0.25,2.6,0.24,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683686,Mega Floette ex - 035/083,Mega Floette ex 035 083,https://tcgplayer-cdn.tcgplayer.com/product/683686_200w.jpg,85,https://www.tcgplayer.com/product/683686/pokemon-japan-m4-ninja-spinner-mega-floette-ex-035-083,2026-03-13T12:52:31.747,1,False,,Holofoil,0.2,0.52,3.0,0.3,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683687,Espurr,Espurr,https://tcgplayer-cdn.tcgplayer.com/product/683687_200w.jpg,85,https://www.tcgplayer.com/product/683687/pokemon-japan-m4-ninja-spinner-espurr,2026-03-13T12:52:31.82,1,False,,Normal,0.03,0.2,2.0,0.18,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683688,Meowstic,Meowstic,https://tcgplayer-cdn.tcgplayer.com/product/683688_200w.jpg,85,https://www.tcgplayer.com/product/683688/pokemon-japan-m4-ninja-spinner-meowstic,2026-03-13T12:52:31.897,1,False,,Normal,0.03,0.28,2.7,0.28,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683689,Phantump,Phantump,https://tcgplayer-cdn.tcgplayer.com/product/683689_200w.jpg,85,https://www.tcgplayer.com/product/683689/pokemon-japan-m4-ninja-spinner-phantump,2026-03-13T12:52:31.973,1,False,,Normal,0.01,0.2,2.1,0.15,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683690,Trevenant,Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/683690_200w.jpg,85,https://www.tcgplayer.com/product/683690/pokemon-japan-m4-ninja-spinner-trevenant,2026-03-13T12:52:32.037,1,False,,Holofoil,0.01,0.3,1.92,0.23,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683691,Pumpkaboo,Pumpkaboo,https://tcgplayer-cdn.tcgplayer.com/product/683691_200w.jpg,85,https://www.tcgplayer.com/product/683691/pokemon-japan-m4-ninja-spinner-pumpkaboo,2026-03-13T12:52:32.13,1,False,,Normal,0.03,0.21,2.2,0.18,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683692,Gourgeist ex - 041/083,Gourgeist ex 041 083,https://tcgplayer-cdn.tcgplayer.com/product/683692_200w.jpg,85,https://www.tcgplayer.com/product/683692/pokemon-japan-m4-ninja-spinner-gourgeist-ex-041-083,2026-03-13T12:52:32.21,1,False,,Holofoil,0.05,0.49,3.0,0.39,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683693,Xerneas - 042/083,Xerneas 042 083,https://tcgplayer-cdn.tcgplayer.com/product/683693_200w.jpg,85,https://www.tcgplayer.com/product/683693/pokemon-japan-m4-ninja-spinner-xerneas-042-083,2026-03-13T12:52:32.297,1,False,,Holofoil,0.03,0.41,1.91,0.39,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683694,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/683694_200w.jpg,85,https://www.tcgplayer.com/product/683694/pokemon-japan-m4-ninja-spinner-sudowoodo,2026-03-13T12:52:32.377,1,False,,Normal,0.1,0.2,1.98,0.16,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683695,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/683695_200w.jpg,85,https://www.tcgplayer.com/product/683695/pokemon-japan-m4-ninja-spinner-phanpy,2026-03-13T12:52:32.453,1,False,,Normal,0.02,0.2,2.2,0.17,
24653,M4: Ninja Spinner,m4,False,2026-03-13T00:00:00,2026-03-13T14:27:03.19,683696,Donphan,Donphan,https://tcgplayer-cdn.tcgplayer.com/product/683696_200w.jpg,85,https://www.tcgplayer.com/product/683696/pokemon-japan-m4-ninja-spinner-donphan,2026-03-13T12:52:32.55,1,False,,Normal,0.1,0.2,2.0,0.16,
